t X Y Z
  0.000000    1.000000    0.000000    0.000000
  0.120000    0.887614    0.016333    0.295698
  0.240000    0.791397    0.059376    0.581456
  0.360000    0.712097    0.121794    0.856084
  0.480000    0.649650    0.198428    1.119432
  0.600000    0.603601    0.286000    1.371342
  0.720000    0.573198    0.383080    1.612032
  0.840000    0.557749    0.489566    1.841099
  0.960000    0.556680    0.606580    2.057779
  1.080000    0.569659    0.736167    2.260630
  1.200000    0.596698    0.881355    2.447672
  1.320000    0.638165    1.045676    2.615685
  1.440000    0.694821    1.233195    2.760231
  1.560000    0.767821    1.448202    2.875170
  1.680000    0.858663    1.694768    2.952137
  1.800000    0.969092    1.975993    2.979953
  1.920000    1.100891    2.292757    2.944051
  2.040000    1.255522    2.641741    2.826163
  2.160000    1.433454    3.012407    2.604912
  2.280000    1.633563    3.383930    2.257455
  2.400000    1.851353    3.720252    1.765123
  2.520000    2.078188    3.969374    1.120908
  2.640000    2.299275    4.065705    0.343323
  2.760000    2.494312    3.943813   -0.513734
  2.880000    2.638655    3.561879   -1.355295
  3.000000    2.708637    2.927986   -2.063381
  3.120000    2.687708    2.114249   -2.529786
  3.240000    2.572331    1.238832   -2.697993
  3.360000    2.373718    0.427554   -2.580745
  3.480000    2.113996   -0.230275   -2.246702
  3.600000    1.820247   -0.697964   -1.786283
  3.720000    1.517319   -0.986095   -1.279001
  3.840000    1.224866   -1.130651   -0.779369
  3.960000    0.955305   -1.175039   -0.315276
  4.080000    0.714962   -1.158129    0.104128
  4.200000    0.505827   -1.110132    0.479820
  4.320000    0.326479   -1.052442    0.817838
  4.440000    0.173708   -0.999326    1.125059
  4.560000    0.043544   -0.959962    1.407115
  4.680000   -0.068537   -0.940058    1.668511
  4.800000   -0.167004   -0.943271    1.912019
  4.920000   -0.256197   -0.972155    2.139019
  5.040000   -0.340119   -1.028771    2.349248
  5.160000   -0.422652   -1.115203    2.541432
  5.280000   -0.507456   -1.233788    2.712822
  5.400000   -0.598099   -1.387288    2.859132
  5.520000   -0.697960   -1.578521    2.973927
  5.640000   -0.810466   -1.810368    3.048475
  5.760000   -0.938903   -2.084758    3.070858
  5.880000   -1.086290   -2.401349    3.025414
  6.000000   -1.255110   -2.755480    2.892338
  6.120000   -1.446400   -3.134310    2.648509
  6.240000   -1.659212   -3.513537    2.269588
  6.360000   -1.888986   -3.852599    1.735858
  6.480000   -2.126181   -4.093032    1.041895
  6.600000   -2.354480   -4.162757    0.211629
  6.720000   -2.551596   -3.992656   -0.690672
  6.840000   -2.691254   -3.543564   -1.557915
  6.960000   -2.748899   -2.834887   -2.261345
  7.080000   -2.708957   -1.955790   -2.691251
  7.200000   -2.570687   -1.039537   -2.800882
  7.320000   -2.348786   -0.216473   -2.619444
  7.440000   -2.068551    0.428895   -2.230096
  7.560000   -1.758909    0.870637   -1.730873
  7.680000   -1.445203    1.129654   -1.201891
  7.800000   -1.146183    1.249030   -0.693622
  7.920000   -0.873259    1.275151   -0.229634
  8.040000   -0.631564    1.247463    0.184629
  8.160000   -0.422045    1.195504    0.552554
  8.280000   -0.242462    1.139615    0.881448
  8.400000   -0.089058    1.093039    1.178533
  8.520000    0.042700    1.064156    1.449660
  8.639999    0.157583    1.058193    1.698859
  8.760000    0.260336    1.078540    1.928435
  8.880000    0.355370    1.127603    2.138736
  9.000000    0.446960    1.207437    2.328836
  9.120000    0.539095    1.320074    2.496144
  9.240000    0.635542    1.467649    2.636353
  9.360000    0.739884    1.652291    2.743163
  9.480000    0.855528    1.875719    2.807854
  9.599999    0.985624    2.138427    2.818824
  9.719999    1.132890    2.438311    2.761203
  9.840000    1.299326    2.768696    2.616801
  9.960000    1.485320    3.114850    2.365375
 10.080000    1.689167    3.451400    1.987113
 10.200000    1.905626    3.738819    1.468517
 10.320000    2.124733    3.923432    0.811473
 10.440000    2.331042    3.943451    0.044489
 10.559999    2.504070    3.744239   -0.768779
 10.679999    2.620987    3.301285   -1.531947
 10.800000    2.661577    2.640906   -2.136359
 10.920000    2.614129    1.845114   -2.494650
 11.040000    2.479724    1.027532   -2.573575
 11.160000    2.272175    0.295853   -2.401022
 11.280000    2.013912   -0.280480   -2.047238
 11.400000    1.729892   -0.680057   -1.593543
 11.520000    1.442343   -0.918949   -1.107577
 11.639999    1.167901   -1.032390   -0.633255
 11.759999    0.916995   -1.059376   -0.192416
 11.880000    0.694617   -1.033972    0.208569
 12.000000    0.502053   -0.982369    0.571273
 12.120000   -1.925988   -4.488049    2.989753
 12.240000   -2.246852   -5.005286    2.037088
 12.360000   -2.578182   -5.294386    0.803477
 12.480000   -2.883860   -5.194835   -0.632004
 12.600000   -3.114890   -4.580316   -2.078382
 12.720000   -3.219746   -3.451039   -3.258642
 12.840000   -3.163259   -1.985717   -3.923799
 12.960000   -2.942488   -0.484886   -3.981793
 13.080000   -2.588858    0.775051   -3.537669
 13.200000   -2.154065    1.656698   -2.809246
 13.320000   -1.690669    2.169059   -2.006423
 13.440000   -1.238813    2.402539   -1.264286
 13.559999   -0.822570    2.462570   -0.641074
 13.680000   -0.452189    2.434638   -0.145324
 13.800000   -0.129149    2.376262    0.236237
 13.920000    0.150750    2.321399    0.523005
 14.040000    0.393914    2.287570    0.731797
 14.160000    0.607359    2.281878    0.874639
 14.280000    0.797708    2.304908    0.958837
 14.400000    0.970638    2.352992    0.988016
 14.520000    1.130652    2.419404    0.963421
 14.639999    1.280635    2.494752    0.885388
 14.760000    1.422211    2.567559    0.754691
 14.880000    1.555170    2.624417    0.574314
 15.000000    1.677923    2.651140    0.350601
 15.120000    1.787419    2.634098    0.094611
 15.240000    1.879543    2.562397   -0.177476
 15.360000    1.949691    2.430332   -0.445095
 15.480000    1.993540    2.239496   -0.685444
 15.600000    2.007907    1.999553   -0.876897
 15.720000    1.991496    1.727703   -1.002406
 15.840000    1.945389    1.445217   -1.052878
 15.960000    1.873011    1.173923   -1.027902
 16.080000    1.779712    0.932342   -0.934803
 16.200001    1.671964    0.733166   -0.786018
 16.320000    1.556716    0.582853   -0.596305
