t X Y Z
  0.000000    1.000000    0.000000    0.000000
 12.000000   -1.637239   -3.876025    3.664846
 24.000000    2.662231   -4.706998   -7.446390
 36.000000   -0.112086    1.376529    4.996545
 48.000000   -2.347224   -6.360106    5.316544
 60.000000    3.464154    4.189386    4.627692
