t X Y Z
  0.000000    1.000000    0.000000    0.000000
  0.001000    0.999000    0.000001    0.002498
  0.002000    0.998002    0.000005    0.004990
  0.003000    0.997005    0.000011    0.007478
  0.004000    0.996008    0.000020    0.009960
  0.005000    0.995013    0.000031    0.012438
  0.006000    0.994018    0.000044    0.014910
  0.007000    0.993025    0.000060    0.017378
  0.008000    0.992032    0.000079    0.019841
  0.009000    0.991041    0.000099    0.022298
  0.010000    0.990050    0.000123    0.024751
  0.011000    0.989061    0.000148    0.027199
  0.012000    0.988072    0.000176    0.029642
  0.013000    0.987085    0.000206    0.032080
  0.014000    0.986099    0.000238    0.034513
  0.015000    0.985113    0.000273    0.036942
  0.016000    0.984129    0.000310    0.039365
  0.017000    0.983146    0.000349    0.041784
  0.018000    0.982163    0.000391    0.044197
  0.019000    0.981182    0.000434    0.046606
  0.020000    0.980202    0.000480    0.049010
  0.021000    0.979223    0.000529    0.051409
  0.022000    0.978244    0.000579    0.053803
  0.023000    0.977267    0.000632    0.056193
  0.024000    0.976291    0.000686    0.058577
  0.025000    0.975316    0.000743    0.060957
  0.026000    0.974342    0.000802    0.063332
  0.027000    0.973369    0.000863    0.065702
  0.028000    0.972397    0.000927    0.068068
  0.029000    0.971426    0.000992    0.070428
  0.030000    0.970456    0.001059    0.072784
  0.031000    0.969487    0.001129    0.075135
  0.032000    0.968519    0.001201    0.077481
  0.033000    0.967553    0.001274    0.079823
  0.034000    0.966587    0.001350    0.082159
  0.035000    0.965622    0.001428    0.084492
  0.036000    0.964658    0.001507    0.086819
  0.037000    0.963696    0.001589    0.089141
  0.038000    0.962734    0.001673    0.091459
  0.039000    0.961774    0.001759    0.093772
  0.040000    0.960814    0.001846    0.096081
  0.041000    0.959856    0.001936    0.098384
  0.042000    0.958898    0.002027    0.100683
  0.043000    0.957942    0.002121    0.102978
  0.044000    0.956987    0.002216    0.105267
  0.045000    0.956032    0.002313    0.107552
  0.046000    0.955079    0.002413    0.109833
  0.047000    0.954127    0.002514    0.112109
  0.048000    0.953176    0.002616    0.114380
  0.049000    0.952226    0.002721    0.116646
  0.050000    0.951277    0.002828    0.118908
  0.051000    0.950329    0.002936    0.121165
  0.052000    0.949382    0.003046    0.123418
  0.053000    0.948436    0.003158    0.125666
  0.054000    0.947492    0.003272    0.127909
  0.055000    0.946548    0.003388    0.130148
  0.056000    0.945605    0.003505    0.132382
  0.057000    0.944664    0.003624    0.134612
  0.058000    0.943723    0.003745    0.136837
  0.059000    0.942784    0.003867    0.139057
  0.060000    0.941846    0.003991    0.141273
  0.061000    0.940908    0.004117    0.143485
  0.062000    0.939972    0.004245    0.145691
  0.063000    0.939037    0.004374    0.147894
  0.064000    0.938103    0.004505    0.150092
  0.065000    0.937170    0.004638    0.152285
  0.066000    0.936238    0.004772    0.154474
  0.067000    0.935307    0.004908    0.156658
  0.068000    0.934377    0.005045    0.158838
  0.069000    0.933448    0.005185    0.161013
  0.070000    0.932520    0.005325    0.163184
  0.071000    0.931594    0.005468    0.165351
  0.072000    0.930668    0.005612    0.167513
  0.073000    0.929743    0.005757    0.169670
  0.074000    0.928820    0.005904    0.171823
  0.075000    0.927898    0.006053    0.173972
  0.076000    0.926976    0.006203    0.176116
  0.077000    0.926056    0.006354    0.178256
  0.078000    0.925137    0.006507    0.180391
  0.079000    0.924219    0.006662    0.182522
  0.080000    0.923302    0.006818    0.184649
  0.081000    0.922386    0.006976    0.186771
  0.082000    0.921471    0.007135    0.188889
  0.083000    0.920557    0.007295    0.191002
  0.084000    0.919644    0.007457    0.193112
  0.085000    0.918733    0.007621    0.195216
  0.086000    0.917822    0.007785    0.197317
  0.087000    0.916913    0.007952    0.199413
  0.088000    0.916004    0.008119    0.201504
  0.089000    0.915097    0.008288    0.203592
  0.090000    0.914191    0.008459    0.205675
  0.091000    0.913285    0.008631    0.207754
  0.092000    0.912381    0.008804    0.209828
  0.093000    0.911478    0.008978    0.211898
  0.094000    0.910576    0.009154    0.213964
  0.095000    0.909675    0.009331    0.216026
  0.096000    0.908776    0.009510    0.218083
  0.097000    0.907877    0.009690    0.220136
  0.098000    0.906979    0.009871    0.222185
  0.099000    0.906083    0.010053    0.224230
  0.100000    0.905187    0.010237    0.226270
  0.101000    0.904293    0.010422    0.228306
  0.102000    0.903399    0.010608    0.230338
  0.103000    0.902507    0.010796    0.232365
  0.104000    0.901616    0.010984    0.234389
  0.105000    0.900726    0.011174    0.236408
  0.106000    0.899837    0.011365    0.238423
  0.107000    0.898949    0.011558    0.240434
  0.108000    0.898062    0.011752    0.242441
  0.109000    0.897176    0.011946    0.244443
  0.110000    0.896292    0.012142    0.246441
  0.111000    0.895408    0.012340    0.248436
  0.112000    0.894526    0.012538    0.250426
  0.113000    0.893644    0.012737    0.252411
  0.114000    0.892764    0.012938    0.254393
  0.115000    0.891885    0.013140    0.256371
  0.116000    0.891006    0.013343    0.258344
  0.117000    0.890129    0.013547    0.260314
  0.118000    0.889253    0.013752    0.262279
  0.119000    0.888378    0.013958    0.264240
  0.120000    0.887504    0.014166    0.266197
  0.121000    0.886631    0.014374    0.268150
  0.122000    0.885760    0.014584    0.270099
  0.123000    0.884889    0.014794    0.272044
  0.124000    0.884020    0.015006    0.273985
  0.125000    0.883151    0.015219    0.275921
  0.126000    0.882284    0.015432    0.277854
  0.127000    0.881417    0.015647    0.279783
  0.128000    0.880552    0.015863    0.281707
  0.129000    0.879688    0.016080    0.283628
  0.130000    0.878825    0.016298    0.285545
  0.131000    0.877963    0.016517    0.287457
  0.132000    0.877102    0.016736    0.289366
  0.133000    0.876242    0.016957    0.291270
  0.134000    0.875383    0.017179    0.293171
  0.135000    0.874526    0.017402    0.295068
  0.136000    0.873669    0.017626    0.296960
  0.137000    0.872814    0.017850    0.298849
  0.138000    0.871959    0.018076    0.300734
  0.139000    0.871106    0.018302    0.302615
  0.140000    0.870254    0.018530    0.304491
  0.141000    0.869403    0.018758    0.306364
  0.142000    0.868552    0.018988    0.308233
  0.143000    0.867703    0.019218    0.310098
  0.144000    0.866856    0.019449    0.311960
  0.145000    0.866009    0.019681    0.313817
  0.146000    0.865163    0.019914    0.315670
  0.147000    0.864318    0.020147    0.317520
  0.148000    0.863474    0.020382    0.319365
  0.149000    0.862632    0.020617    0.321207
  0.150000    0.861790    0.020854    0.323045
  0.151000    0.860950    0.021091    0.324879
  0.152000    0.860111    0.021329    0.326709
  0.153000    0.859272    0.021567    0.328535
  0.154000    0.858435    0.021807    0.330358
  0.155000    0.857599    0.022047    0.332177
  0.156000    0.856764    0.022288    0.333991
  0.157000    0.855930    0.022530    0.335802
  0.158000    0.855097    0.022773    0.337610
  0.159000    0.854266    0.023017    0.339413
  0.160000    0.853435    0.023261    0.341213
  0.161000    0.852605    0.023506    0.343009
  0.162000    0.851777    0.023752    0.344801
  0.163000    0.850949    0.023998    0.346589
  0.164000    0.850123    0.024246    0.348373
  0.165000    0.849298    0.024494    0.350154
  0.166000    0.848473    0.024743    0.351931
  0.167000    0.847650    0.024992    0.353704
  0.168000    0.846828    0.025242    0.355474
  0.169000    0.846007    0.025493    0.357240
  0.170000    0.845187    0.025745    0.359002
  0.171000    0.844368    0.025997    0.360760
  0.172000    0.843550    0.026250    0.362515
  0.173000    0.842733    0.026504    0.364266
  0.174000    0.841918    0.026758    0.366013
  0.175000    0.841103    0.027013    0.367757
  0.176000    0.840290    0.027268    0.369497
  0.177000    0.839477    0.027525    0.371233
  0.178000    0.838666    0.027782    0.372966
  0.179000    0.837855    0.028039    0.374695
  0.180000    0.837046    0.028297    0.376420
  0.181000    0.836238    0.028556    0.378141
  0.182000    0.835431    0.028816    0.379860
  0.183000    0.834625    0.029076    0.381574
  0.184000    0.833820    0.029336    0.383285
